album,album_type,album_popularity,artists,disc_number,duration_ms,explicit,id,name,popularity,track_number,release_date,genres,stream_counts
Góc Ban Công,single,17,['Vũ Cát Tường'],1,240600,False,5Sk0NNEyx50JFI34TyivqZ,Góc Ban Công,27,1,2017-01-01,"['v-pop', 'vietnam indie']",534847.0
Một Triệu Năm Ánh Sáng,single,30,['Vũ Cát Tường'],1,250560,False,0NoqJZt4nw6rJql0ttxSCJ,Phi Hành Gia Cô Đơn,26,3,2020-01-01,"['v-pop', 'vietnam indie']",641289.0
Vài Phút Trước,single,16,['Vũ Cát Tường'],1,237056,False,5CcLnhSGUvTz1a3xQBrTyR,Vài Phút Trước,25,1,2017-01-01,"['v-pop', 'vietnam indie']",346057.0
WeChoice Awards 2024,single,46,"['SOOBIN', 'Vũ Cát Tường', 'Lil Wuyn']",1,187586,False,2VAztMytXvxaDlnTnAphCa,VIỆT NAM TÔI ĐÓ,24,1,2025-01-10,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",213893.0
Trạm Không Gian Số 0 (Unplugged),album,26,['Vũ Cát Tường'],1,189480,False,2b2e9dD0zdK2OzDt86X3jk,Mong Cho Anh - Unplugged,24,6,2021-01-01,"['v-pop', 'vietnam indie']",515738.0
Một Triệu Năm Ánh Sáng,single,30,['Vũ Cát Tường'],1,199058,False,0UHeojAvVgtOecn80lchYe,Một Triệu Năm Ánh Sáng,24,4,2020-01-01,"['v-pop', 'vietnam indie']",1568734.0
Vi Nhất,single,28,['Vũ Cát Tường'],1,315019,False,3W1rWHKRq9vbsig2W9BV4u,Vô Vi,24,1,2023-11-28,"['v-pop', 'vietnam indie']",453461.0
Buổi Sáng Bình Thường,single,14,['Vũ Cát Tường'],1,246666,False,0hHMV9gY1CfDrvurCd480Y,Buổi Sáng Bình Thường,23,1,2017-01-01,"['v-pop', 'vietnam indie']",339222.0
Trạm Không Gian Số 0 (Unplugged),album,26,['Vũ Cát Tường'],1,155241,False,2fZerf00h1EYgMVXcxoUAA,Hỏi Thăm - Unplugged,23,18,2021-01-01,"['v-pop', 'vietnam indie']",717484.0
Vi Nhất,single,28,['Vũ Cát Tường'],1,255428,False,2pdjO8bDVUB9lWacQf0lWk,Hư Vô,22,3,2023-11-28,"['v-pop', 'vietnam indie']",442859.0
Come Back Home,single,13,['Vũ Cát Tường'],1,229320,False,6iteXVguXshOCWDsoim4vZ,Come Back Home,22,1,2017-01-01,"['v-pop', 'vietnam indie']",234643.0
Giải mã,album,47,['Vũ Cát Tường'],1,204267,False,7CGBFbqaDa1LYv5WAwf6F8,Phai,21,1,2014-01-01,"['v-pop', 'vietnam indie']",196376.0
Giải mã,album,47,['Vũ Cát Tường'],1,195395,False,2KAebF0OptVtvvsP73QbNA,Hẹn Yêu,21,5,2014-01-01,"['v-pop', 'vietnam indie']",163297.0
Trạm Không Gian Số 0 (Unplugged),album,26,['Vũ Cát Tường'],1,222563,False,3pRwU9R88Qp2woiwbuuBbW,Vết Mưa - Unplugged,21,7,2021-01-01,"['v-pop', 'vietnam indie']",812222.0
Vi Nhất,single,28,['Vũ Cát Tường'],1,256000,False,197frPhv70HDC9a8lt7ALp,Độc Nhất,20,4,2023-11-28,"['v-pop', 'vietnam indie']",493737.0
Giải mã,album,47,['Vũ Cát Tường'],1,251320,False,0r9B2UFpBqhprqifABIcF2,Hôn,19,9,2014-01-01,"['v-pop', 'vietnam indie']",135262.0
Inner Me,album,24,['Vũ Cát Tường'],1,302741,False,2SjNAO9lrQYRlXJK5pXWcn,The Old You,19,5,2019-11-30,"['v-pop', 'vietnam indie']",1414888.0
Trạm Không Gian Số 0 (Unplugged),album,26,['Vũ Cát Tường'],1,241734,False,70TTUwcVQnETqfMCTCjhJm,One Second - Unplugged,19,1,2021-01-01,"['v-pop', 'vietnam indie']",151696.0
Stardom,album,27,['Vũ Cát Tường'],1,227242,False,0NbOsvRJuzKhaDlPxTNFih,San Francisco,19,6,2018-10-18,"['v-pop', 'vietnam indie']",526280.0
Ngày Hôm Qua,single,10,['Vũ Cát Tường'],1,247484,False,7cOwzGNRLb8NXXOZUHM2nm,Ngày Hôm Qua,19,1,2017-01-01,"['v-pop', 'vietnam indie']",115199.0
Inner Me,album,24,['Vũ Cát Tường'],1,206839,False,2h8U7qmlIm3A7AQZ5M1XfK,Yours,19,7,2019-11-30,"['v-pop', 'vietnam indie']",339185.0
Inner Me,album,24,['Vũ Cát Tường'],1,211697,False,0MHnLceZUrdtNGydSnBM6J,Gió,17,4,2019-11-30,"['v-pop', 'vietnam indie']",285116.0
Stardom,album,27,['Vũ Cát Tường'],1,325979,False,2tAd0IDLH3nE8gJlxuB1bt,Nobody,17,4,2018-10-18,"['v-pop', 'vietnam indie']",274513.0
Inner Me,album,24,['Vũ Cát Tường'],1,269630,False,0OsbWLYQLgNKzAdOdDcqLT,Dõi Theo,17,2,2019-11-30,"['v-pop', 'vietnam indie']",426384.0
Stardom,album,27,['Vũ Cát Tường'],1,235434,False,2dURSB1lDn5qiOyHLEZ34I,Be A Fool,17,3,2018-10-18,"['v-pop', 'vietnam indie']",396711.0
Inner Me,album,24,['Vũ Cát Tường'],1,198756,False,34gzXzYSVFypPNnkTv8sd5,Hỏi Thăm,16,3,2019-11-30,"['v-pop', 'vietnam indie']",486795.0
Inner Me,album,24,['Vũ Cát Tường'],1,173997,False,64arm9XrRNQdYcbPadZAAb,Ticket For Two,16,6,2019-11-30,"['v-pop', 'vietnam indie']",261928.0
Tomorrow,single,9,['Vũ Cát Tường'],1,265116,False,5h84RPmtkHOjtGFFoJcZ7q,Tomorrow,16,1,2020-06-04,"['v-pop', 'vietnam indie']",540255.0
Stardom,album,27,['Vũ Cát Tường'],1,257109,False,6osYEcGOlS3jEedcW96GlM,Gucci in Town,16,8,2018-10-18,"['v-pop', 'vietnam indie']",332812.0
Mai Mình Xa,single,43,['Thịnh Suy'],1,191007,False,7sZgr8RsXkDwkmiQok691a,Mai Mình Xa,53,1,2019-12-20,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",11545599.0
Door To Nowhere,album,46,['Thịnh Suy'],1,256663,False,1dUmmBh2nw8XzEI3au0uFs,Chết Trong Em,53,5,2022-11-17,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",24265768.0
Thắc Mắc?,single,43,['Thịnh Suy'],1,205567,False,7paCdW3grnoEi95tjO1OkG,Thắc Mắc?,53,1,2019-01-01,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",14682891.0
Tiny Things,single,43,['Thịnh Suy'],1,158400,False,4AgFXIVT7hVhBZ5DEOaLu3,tiny love,52,2,2021-12-05,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",31578665.0
Chuyện Rằng,single,42,['Thịnh Suy'],1,272152,False,7oBUoEbCDF748UkHnLusUB,Chuyện Rằng,52,1,2020-08-08,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",34726436.0
Mot Dem Say (X),single,41,['Thịnh Suy'],1,233713,False,4NjYMfjV1bonlQxQFUjE4Y,Mot Dem Say (X),50,1,2019-06-11,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",14910722.0
gop,single,33,['Thịnh Suy'],1,179000,False,0uBoksL6JwgTNfx9wzuJac,Tình Yêu Xanh Lá (Juju),43,3,2020-11-16,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",10386031.0
Chết Trong Em,single,32,['Thịnh Suy'],1,256663,False,4QjxvzEFwb63NZ1pp3wvHy,Chết Trong Em,42,1,2022-10-31,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",24265768.0
Nói Gì Nữa,single,32,['Thịnh Suy'],1,234059,False,4hGBUx05pRvce5QeGo3g0j,Nói Gì Nữa,41,1,2024-12-21,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",412227.0
Door To Nowhere,album,46,['Thịnh Suy'],1,178512,False,7nmpSarD95GZjdlzIpSKZR,Thay Doi,39,3,2022-11-17,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",4321930.0
Door To Nowhere,album,46,['Thịnh Suy'],1,239631,False,1KYzMkUw6S96hsShPnMWhx,Chỉ Một Câu,40,8,2022-11-17,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",2686187.0
Nghe Em,single,27,['Thịnh Suy'],1,268591,False,5WHuqG7vz4Hy0BU47fPpVp,Nghe Em,36,1,2019-10-31,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",6941248.0
Giấy Trắng,single,35,"['Thắng', 'Thịnh Suy']",1,159661,False,302JYtwrFshDxVksJwhFzF,Giấy Trắng,35,1,2022-09-12,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",1708325.0
Đêm,single,25,['Thịnh Suy'],1,202105,False,6ozmAnlde3y9ZhOP8Sh7zp,Đêm,34,1,2024-08-30,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",302763.0
20 Năm Ở Thế Giới,single,25,['Thịnh Suy'],1,160800,False,2YuUhXNEfxrnTWQ7NGmO2u,20 Năm Ở Thế Giới,35,1,2020-10-18,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",3342586.0
Door To Nowhere,album,46,['Thịnh Suy'],1,141722,False,25SuMPWwaphY04iVfMRzcF,Con Người,34,7,2022-11-17,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",1631695.0
Door To Nowhere,album,46,['Thịnh Suy'],1,162391,False,4rHOFC1U6eDrZ4mtCFQUZe,Slowly,33,6,2022-11-17,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",2063396.0
Thinhsuynghi,album,34,['Thịnh Suy'],1,192718,False,6TgYDP8rwWTuV9q9b2uyz7,Có Khi,32,8,2023-11-22,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",605382.0
Thinhsuynghi,album,34,"['Thịnh Suy', 'Lazii']",1,186625,False,6oBB4HhlDGK4TtCvb6iclJ,Đưa Em Vào Trong,32,9,2023-11-22,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",562786.0
Thinhsuynghi,album,34,['Thịnh Suy'],1,174949,False,4vKDkAtjNPvD3nSizQdyTk,Lam,30,5,2023-11-22,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",924538.0
Em Không Thể,single,21,"['Vũ Thanh Vân', 'Thịnh Suy']",1,298317,False,6AfOMwSV88phh5GndsPity,Em Không Thể,30,2,2024-04-17,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",474447.0
Thinhsuynghi,album,34,['Thịnh Suy'],1,288042,False,0dSTke1aMH9Rfss1c2PFuk,Ca Theo Đàn,28,10,2023-11-22,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",277829.0
Thanh,single,19,['Thịnh Suy'],1,162000,False,3wHzAah8ljqcR6cFStnZOB,Thanh,28,1,2021-04-28,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",2427310.0
Còn Tuổi Nào Cho Em,single,19,"['MINH', 'Thịnh Suy']",1,273230,False,1ZFI7RyuyYAMPVJxOI5C2x,Còn Tuổi Nào Cho Em,28,1,2021-01-27,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",1684487.0
Thinhsuynghi,album,34,"['Thịnh Suy', 'Vy', 'Lazii']",1,167737,False,3qcOVBbQnIHIFzTdK8Elle,Có Nhau,28,4,2023-11-22,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",339385.0
Thinhsuynghi,album,34,"['Thịnh Suy', 'Lazii']",1,247625,False,5F7zvPoa10vfYkimJhJCJH,Cứ Trôi,28,1,2023-11-22,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",316133.0
Tiny Things,single,43,['Thịnh Suy'],1,177634,False,4gqgEkzIpv1DXj89wEbsWn,cá rim cá chô,28,3,2021-12-05,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",897345.0
Door To Nowhere,album,46,"['Thịnh Suy', 'Lazii']",1,221304,False,6dvh8dpUCNvKRoJt8m2eMM,Cánh Cửa,28,9,2022-11-17,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",523156.0
Love 1216,single,17,['Thịnh Suy'],1,162660,False,19UHihdNXBwYEMcD3fw2s7,Love 1216,27,1,2020-03-14,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",1483354.0
Thinhsuynghi,album,34,"['Thịnh Suy', 'Lazii', 'Liêm Hiếu']",1,204625,False,0fr2HPNWoPpr5taj84LYSe,Cậu Bé,25,2,2023-11-22,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",228626.0
Tiny Things,single,43,['Thịnh Suy'],1,195247,False,4kGBCYEtlaH987OqukL4Nf,the lost kid,24,1,2021-12-05,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",653834.0
Tiny Things,single,43,['Thịnh Suy'],1,159788,False,1gERggckwcmWxSEmotmmEx,i can't see,27,4,2021-12-05,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",794443.0
Door To Nowhere,album,46,['Thịnh Suy'],1,130909,False,036YCmPwSdPT1Osc0zMPcn,Where Are You?,22,1,2022-11-17,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",366414.0
Door To Nowhere,album,46,['Thịnh Suy'],1,254050,False,1cwP7FVIQKpibDDQMfWRWA,Baby Blue,21,4,2022-11-17,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",263507.0
Thinhsuynghi,album,34,['Thịnh Suy'],1,200408,False,4L153k7g4CmcM8swPFKQYi,Trống,21,3,2023-11-22,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",179599.0
Thinhsuynghi,album,34,"['Thịnh Suy', 'Lazii']",1,189406,False,25UFEjU6yUpEXdNJYyw4R0,Please Don't Go,21,7,2023-11-22,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",164781.0
Chuyện Rằng (Live),single,11,"['Mỹ Tâm', 'Thịnh Suy']",1,297338,False,1WYMsFdZ9d3OeKbsSn4HZR,Chuyện Rằng - Live,20,1,2022-05-27,"['v-pop', 'vietnamese bolero', 'vietnam indie', 'vietnamese lo-fi']",595010.0
Door To Nowhere,album,46,['Thịnh Suy'],1,32727,False,26U2uSmVlJvskLSbEQpSgH,Cai Chuyen,18,2,2022-11-17,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",198922.0
gop,single,33,['Thịnh Suy'],1,173599,False,5iH6bKtlzO2G0iTzjtIneL,Slowly (Raw),19,4,2020-11-16,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",1161058.0
Vẫn Thế (Rừng Việt Nam),single,10,['Thịnh Suy'],1,218285,False,1oGs1YxDQpm5yiTRq9f0jl,Vẫn Thế (Rừng Việt Nam),19,1,2022-03-20,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",365677.0
Thinhsuynghi,album,34,['Thịnh Suy'],1,91906,False,3xxG3LopzgxGym14HRCqfC,Sự Vô Thức,18,6,2023-11-22,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",112235.0
Saigon1,single,9,['Thịnh Suy'],1,190956,False,0WfzFczMimhSQIswjz9BpO,Saigon1,17,1,2020-10-12,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",504429.0
Thắc Mắc (Live),single,8,"['Mỹ Tâm', 'Thịnh Suy']",1,219485,False,4k8yx4NNeIm0RcqjEVdBFS,Thắc Mắc - Live,16,1,2023-06-21,"['v-pop', 'vietnamese bolero', 'vietnam indie', 'vietnamese lo-fi']",139356.0
gop,single,13,['Thịnh Suy'],1,160800,False,4hoLKVVSCNXFNnDTA7LLWJ,20 Năm Ở Thế Giới,15,2,2020-11-16,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",3342586.0
Don't Worry (feat. MGT),single,8,"['Thịnh Suy', 'MGT']",1,135279,False,5GAbIB7Ob3PtH71LpnaOxy,Don't Worry (feat. MGT),15,1,2022-01-08,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",209945.0
Summer Vibe,single,7,"['Pay', 'Thịnh Suy']",1,168031,False,4TKmhfa0DXBYs9pXXCbPDZ,Summer Vibe,15,1,2021-11-06,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",267004.0
gop,single,13,['Thịnh Suy'],1,179000,False,4YAoKOs8OJcHkni3COHtxM,Tình Yêu Xanh Lá (Juju),14,3,2020-11-16,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",10386031.0
Khu Tôi Không Sống,single,6,"['Wowy', 'Thịnh Suy', 'Phạm Hải Âu']",1,188437,False,7g7YRbQSWnKOgMe3uBmtJU,Khu Tôi Không Sống,14,1,2022-07-04,"['vietnamese hip hop', 'v-pop', 'vietnam indie', 'vietnamese lo-fi']",97903.0
gop,single,33,['Thịnh Suy'],1,272152,False,5JnvRTli305PUhmwVr1Lcu,Chuyện Rằng,12,1,2020-11-16,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",34726436.0
Time Gone By,single,5,"['Pain A.K.A Dai Ca P', 'Thịnh Suy']",1,238064,False,4vrO94u3UeU4U0jyeLUyRR,Time Gone By,11,1,2022-09-30,"['vietnamese hip hop', 'v-pop', 'vietnam indie', 'vietnamese lo-fi']",79506.0
"ANH TRAI ""SAY HI"" (Live Stage 2)",album,56,"['ANH TRAI ""SAY HI""', 'RHYDER', 'Dương Domic', 'Pháp Kiều']",1,245454,False,7gSQxwCpEMjg8wb6Y3oqe7,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)",62,7,2024-08-06,"['v-pop', 'vietnamese hip hop']",20567884.0
"ANH TRAI ""SAY HI"" (Live Stage 3)",album,53,"['ANH TRAI ""SAY HI""', 'Quân A.P', 'Pháp Kiều', 'Quang Trung', 'Ali Hoàng Dương', 'Lâm Bảo Ngọc']",1,252307,False,3JIfmjJbanxJkwaPzYa2gN,"REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)",56,2,2024-08-29,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",14269186.0
"ANH TRAI ""SAY HI"", Tập 7",single,50,"['ANH TRAI ""SAY HI""', 'Quân A.P', 'Pháp Kiều', 'Quang Trung', 'Ali Hoàng Dương', 'Lâm Bảo Ngọc']",1,252307,False,5bDYi5F6QeZvjxzF6WUfea,"REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)",53,2,2024-08-05,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",14269186.0
Dân Chơi Sao Phải Khóc,single,44,"['Andree Right Hand', 'RHYDER', 'WOKEUP']",1,210944,False,0dBKcPEAsdxWJsqNDNHcPz,Dân Chơi Sao Phải Khóc,54,1,2024-01-05,"['vietnamese hip hop', 'vinahouse', 'v-pop', 'vietnam indie']",12546865.0
"ANH TRAI ""SAY HI"" (Live Stage 2)",album,56,"['ANH TRAI ""SAY HI""', 'Quân A.P', 'HURRYKNG', 'Hùng Huỳnh']",1,213818,False,7pqx5vF7DzkVtEdsXQ9iua,"ĐẦU ĐỘI SỪNG (feat. Quân A.P, HURRYKNG & Hùng Huỳnh)",47,1,2024-08-06,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",5413063.0
"ANH TRAI ""SAY HI"", Tập 5",single,44,"['ANH TRAI ""SAY HI""', 'RHYDER', 'Dương Domic', 'Pháp Kiều']",1,245454,False,3EQjXzlXY0dyOovq0Awe91,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)",50,2,2024-07-15,"['v-pop', 'vietnamese hip hop']",20567884.0
Bông Hoa Đẹp Nhất,single,38,['Quân A.P'],1,315264,False,7oX6qKTnKeVG6iT0qG1i29,Bông Hoa Đẹp Nhất,48,1,2020-09-12,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",16043799.0
Bông Hoa Đẹp Nhất,single,38,['Quân A.P'],1,315311,False,4TyQKEifYDWTfTSRwpxlYI,Bông Hoa Đẹp Nhất,48,1,2020-09-07,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",16043799.0
"ANH TRAI ""SAY HI"", Tập 5",single,44,"['ANH TRAI ""SAY HI""', 'Quân A.P', 'HURRYKNG', 'Hùng Huỳnh']",1,213818,False,6s9xQXSKc8tYMe1ZH5aiYs,"ĐẦU ĐỘI SỪNG (feat. Quân A.P, HURRYKNG & Hùng Huỳnh)",43,4,2024-07-15,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",5413063.0
"ANH TRAI ""SAY HI"", Tập 2",single,45,"['ANH TRAI ""SAY HI""', 'Lou Hoàng', 'Pháp Kiều', 'WEAN', 'Quân A.P', 'Hải Đăng Doo', 'Ali Hoàng Dương', 'NICKY']",1,205379,False,0eM8iGaE97UCf9yYbDiMA4,"HÚT (feat. Lou Hoàng, Pháp Kiều, WEAN, Quân A.P, Hải Đăng Doo, Ali Hoàng Dương & Nicky)",42,1,2024-06-24,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",3553094.0
Lời Xin Lỗi Vụng Về Ver Lofi,single,34,['Quân A.P'],1,258298,False,4364GLWQ3JuZMbZXSlgfVP,Lời Xin Lỗi Vụng Về - Ver Lofi,44,1,2021-03-13,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",2594215.0
Ai Là Người Thương Em?,single,33,['Quân A.P'],1,307103,False,30S64nPMpYif28eCWqU2cH,Ai Là Người Thương Em?,43,1,2019-05-09,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",6410290.0
"ANH TRAI ""SAY HI"" (Live Stage 1)",album,44,"['ANH TRAI ""SAY HI""', 'Lou Hoàng', 'Pháp Kiều', 'WEAN', 'Quân A.P', 'Hải Đăng Doo', 'Ali Hoàng Dương', 'NICKY']",1,205379,False,0SipHvQl82LyuU4t9Zkf8Z,"HÚT (feat. Lou Hoàng, Pháp Kiều, WEAN, Quân A.P, Hải Đăng Doo, Ali Hoàng Dương & Nicky)",40,1,2024-08-06,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",3558751.0
"ANH TRAI ""SAY HI"" (Tập 1)",single,38,"['ANH TRAI ""SAY HI""', 'Anh Tú Atus', 'Song Luân', 'RHYDER', 'HURRYKNG', 'Captain Boy', 'Quang Trung', 'Dương Domic', 'Anh Tú', 'JSOL']",1,217949,False,6gLqWyXpMmQ5vEyU9ylDaA,"BẢNH (feat. Anh Tú Atus, Song Luân, RHYDER, HURRYKNG, Captain, Quang Trung, Dương Domic, Anh Tú, JSOL, Đỗ Phú Quí, Tage, Phạm Đình Thái Ngân, Phạm Anh Duy & Hùng Huỳnh)",44,2,2024-06-17,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",3294947.0
Có Ai Hẹn Hò Cùng Em Chưa,single,33,['Quân A.P'],1,308619,False,7kugDWrt5suA04eU2BYxg1,Có Ai Hẹn Hò Cùng Em Chưa,43,1,2023-06-08,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",3643279.0
"ANH TRAI ""SAY HI"" (Live Stage 1)",album,44,"['ANH TRAI ""SAY HI""', 'Anh Tú Atus', 'Song Luân', 'RHYDER', 'HURRYKNG', 'Captain Boy', 'Quang Trung', 'Dương Domic', 'Anh Tú', 'JSOL']",1,217949,False,0tcCNI3ntKW7avsfVkZ34l,"BẢNH (feat. Anh Tú Atus, Song Luân, RHYDER, HURRYKNG, Captain, Quang Trung, Dương Domic, Anh Tú, JSOL, Đỗ Phú Quí, Tage, Phạm Đình Thái Ngân, Phạm Anh Duy & Hùng Huỳnh)",44,9,2024-08-06,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",3305273.0
Lời Xin Lỗi Vụng Về,single,11,['Quân A.P'],1,281901,False,6h0WS97nJhRZamjYCu7Mwk,Lời Xin Lỗi Vụng Về,20,1,2025-02-12,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",722848.0
Biển Của Hy Vọng (Ngồi Nghe Biển Hát) [Tập 2],single,30,"['Biển Của Hy Vọng', 'Quân A.P']",1,213000,False,7oPjYvgB7fjvVlHeWRJ3fn,Chiếc Khăn Gió Ấm (feat. Quân A.P),39,4,2022-12-23,"['v-pop', 'vietnamese bolero', 'vietnam indie', 'vietnamese lo-fi']",870787.0
WeChoice Awards 2024,single,46,"['Tage', 'RHYDER', 'LOPE PHAM']",1,202205,False,6xZ5at3XGuOp8UsdANlSBd,ĐẾN LÀ ĐÓN,43,4,2025-01-10,"['vietnamese hip hop', 'v-pop']",300003.0
Ai Là Người Thương Em,single,31,['Quân A.P'],1,305793,False,2vi7mKwVAYDM4OkiTOn8Ng,Ai Là Người Thương Em,41,1,2019-05-15,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",6410290.0
Đáp Án Cuối Cùng,single,32,['Quân A.P'],1,291242,False,2kenOIzz3AlVKF7wGqzH3F,Đáp Án Cuối Cùng,41,1,2022-09-21,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",4514524.0
"ANH TRAI ""SAY HI"", Tập 12",album,47,"['ANH TRAI ""SAY HI""', 'Quân A.P']",1,334000,False,6s5N4D63aYVhrMCrajdEQT,CỨ MỖI SÁNG ANH LẠI.. (feat. Quân A.P),38,2,2024-09-02,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",1365898.0
Còn Gì Đau Hơn Chữ Đã Từng,single,31,['Quân A.P'],1,305141,False,4QcCfXjjjNhTMF33WujTQt,Còn Gì Đau Hơn Chữ Đã Từng,40,1,2019-10-13,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",7369205.0
"ANH TRAI ""SAY HI"", Tập 2",single,45,"['ANH TRAI ""SAY HI""', 'Song Luân', 'RHYDER', 'HURRYKNG', 'Captain Boy', 'ĐỖ PHÚ QUÍ ', 'Tage']",1,252307,False,34XhHvTlw1OrVBRgdA4Xi7,"NO FAR, NO STAR (feat. Song Luân, RHYDER, HURRYKNG, Captain, Đỗ Phú Quí & Tage)",40,2,2024-06-24,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']",2214653.0
"ANH TRAI ""SAY HI"", Tập 2",single,45,"['ANH TRAI ""SAY HI""', 'Pham Dinh Thai Ngan', 'Anh Tú Atus', 'Quang Trung', 'Hùng Huỳnh']",1,216000,False,00gqVsCtsCRgRvtdvhTgUS,"10/10 (feat. Phạm Đình Thái Ngân, Anh Tú Atus, Quang Trung & Hùng Huỳnh)",40,3,2024-06-24,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",2489718.0
Phản Bội Chính Mình,single,28,['Quân A.P'],1,242000,False,68lGn4Pn1ABR4veCVi9s7x,Phản Bội Chính Mình,37,1,2021-12-20,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",2331230.0
"Diều Ngược Gió (The Future Is Now) [feat. Rhyder, 52Hz, Phương Mỹ Chi, Captain & DTAP]",single,30,"['Làn Sóng Xanh', 'RHYDER', '52Hz', 'Phương Mỹ Chi', 'Captain Boy', 'DTAP']",1,233025,False,2AbMRHR5CQIb7Ibg8J08GY,"Diều Ngược Gió (The Future Is Now) [feat. Rhyder, 52Hz, Phương Mỹ Chi, Captain & DTAP]",40,1,2025-01-06,"['vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese bolero', 'vietnamese lo-fi']",155184.0
Còn Gì Đau Hơn Chữ Đã Từng,single,28,['Quân A.P'],1,309011,False,6TzmEcfGDQiYhSCoPxOm2s,Còn Gì Đau Hơn Chữ Đã Từng,38,1,2020-10-10,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",7375430.0
